mesa_desde,mesa_hasta,vot_parcodigo,total
6267,6279,9003,0
6267,6279,9004,48
6267,6279,9005,70
6267,6279,9006,0
6280,6288,003,617
6280,6288,047,45
6280,6288,191,18
6280,6288,217,14
6280,6288,501,327
6280,6288,503,440
6280,6288,505,45
6280,6288,512,803
6280,6288,514,41
6280,6288,9003,0
6280,6288,9004,30
6280,6288,9005,24
6280,6288,9006,10
6289,6298,003,702
6289,6298,047,32
6289,6298,191,23
6289,6298,217,10
6289,6298,501,317
6289,6298,503,449
6289,6298,505,64
6289,6298,512,955
6289,6298,514,30
6289,6298,9003,7
6289,6298,9004,44
6289,6298,9005,38
6289,6298,9006,0
6299,6304,003,372
6299,6304,047,23
6299,6304,191,11
6299,6304,217,18
6299,6304,501,160
6299,6304,503,214
6299,6304,505,42
6299,6304,512,453
6299,6304,514,23
6299,6304,9003,1
6299,6304,9004,15
6299,6304,9005,14
6299,6304,9006,0
6305,6312,003,615
6305,6312,047,27
6305,6312,191,13
6305,6312,217,12
6305,6312,501,265
6305,6312,503,381
6305,6312,505,84
6305,6312,512,680
6305,6312,514,45
6305,6312,9003,0
6305,6312,9004,46
6305,6312,9005,16
6305,6312,9006,2
6313,6322,003,660
6313,6322,047,36
6313,6322,191,18
6313,6322,217,19
6313,6322,501,347
6313,6322,503,399
6313,6322,505,79
6313,6322,512,930
6313,6322,514,53
6313,6322,9003,0
6313,6322,9004,37
6313,6322,9005,23
6313,6322,9006,0
6323,6330,003,641
6323,6330,047,31
6323,6330,191,17
6323,6330,217,13
6323,6330,501,213
6323,6330,503,309
6323,6330,505,64
6323,6330,512,677
6323,6330,514,55
6323,6330,9003,0
6323,6330,9004,29
6323,6330,9005,12
6323,6330,9006,0
6331,6334,003,359
6331,6334,047,10
6331,6334,191,2
6331,6334,217,3
6331,6334,501,69
6331,6334,503,61
6331,6334,505,10
6331,6334,512,448
6331,6334,514,9
6331,6334,9003,0
6331,6334,9004,9
6331,6334,9005,2
6331,6334,9006,0
6335,6335,003,3
6335,6335,047,1
6335,6335,191,1
6335,6335,217,1
6335,6335,501,1
6335,6335,503,22
6335,6335,505,1
6335,6335,512,34
6335,6335,514,0
6335,6335,9003,0
6335,6335,9004,2
6335,6335,9005,1
6335,6335,9006,0
6336,6342,003,672
6336,6342,047,26
6336,6342,191,7
6336,6342,217,8
6336,6342,501,167
6336,6342,503,126
6336,6342,505,22
6336,6342,512,741
6336,6342,514,20
6336,6342,9003,0
6336,6342,9004,17
6336,6342,9005,37
6336,6342,9006,0
6343,6350,003,668
6343,6350,047,24
6343,6350,191,9
6343,6350,217,6
6343,6350,501,213
6343,6350,503,117
6343,6350,505,37
6343,6350,512,947
6343,6350,514,14
6343,6350,9003,0
6343,6350,9004,33
6343,6350,9005,29
6343,6350,9006,0
6351,6354,003,230
6351,6354,047,1
6351,6354,191,5
6351,6354,217,2
6351,6354,501,73
6351,6354,503,89
6351,6354,505,11
6351,6354,512,467
6351,6354,514,14
6351,6354,9003,0
6351,6354,9004,16
6351,6354,9005,0
6351,6354,9006,0
6355,6355,003,27
6355,6355,047,0
6355,6355,191,3
6355,6355,217,0
6355,6355,501,6
6355,6355,503,5
6355,6355,505,0
6355,6355,512,35
6355,6355,514,0
6355,6355,9003,0
6355,6355,9004,0
6355,6355,9005,2
6355,6355,9006,0
6356,6357,003,106
6356,6357,047,2
6356,6357,191,2
6356,6357,217,2
6356,6357,501,35
6356,6357,503,54
6356,6357,505,5
6356,6357,512,104
6356,6357,514,8
6356,6357,9003,0
6356,6357,9004,8
6356,6357,9005,5
6356,6357,9006,0
6358,6358,003,37
6358,6358,047,0
6358,6358,191,0
6358,6358,217,0
6358,6358,501,2
6358,6358,503,4
6358,6358,505,0
6358,6358,512,50
6358,6358,514,1
6358,6358,9003,0
6358,6358,9004,2
6358,6358,9005,1
6358,6358,9006,0
6359,6367,003,523
6359,6367,047,16
6359,6367,191,8
6359,6367,217,8
6359,6367,501,102
6359,6367,503,187
6359,6367,505,35
6359,6367,512,1415
6359,6367,514,43
6359,6367,9003,0
6359,6367,9004,31
6359,6367,9005,23
6359,6367,9006,0
6368,6369,003,110
6368,6369,047,6
6368,6369,191,2
6368,6369,217,1
6368,6369,501,20
6368,6369,503,55
6368,6369,505,7
6368,6369,512,259
6368,6369,514,12
6368,6369,9003,0
6368,6369,9004,3
6368,6369,9005,4
6368,6369,9006,0
6370,6370,003,5
6370,6370,047,0
6370,6370,191,0
6370,6370,217,0
6370,6370,501,2
6370,6370,503,1
6370,6370,505,0
6370,6370,512,6
6370,6370,514,0
6370,6370,9003,0
6370,6370,9004,1
6370,6370,9005,0
6370,6370,9006,0
6371,6373,003,256
6371,6373,047,9
6371,6373,191,12
6371,6373,217,6
6371,6373,501,87
6371,6373,503,94
6371,6373,505,11
6371,6373,512,194
6371,6373,514,13
6371,6373,9003,0
6371,6373,9004,4
6371,6373,9005,9
6371,6373,9006,0
6374,6374,003,10
6374,6374,047,0
6374,6374,191,1
6374,6374,217,0
6374,6374,501,2
6374,6374,503,2
6374,6374,505,0
6374,6374,512,19
6374,6374,514,2
6374,6374,9003,0
6374,6374,9004,1
6374,6374,9005,1
6374,6374,9006,0
6375,6382,003,514
6375,6382,047,25
6375,6382,191,67
6375,6382,217,30
6375,6382,501,363
6375,6382,503,283
6375,6382,505,98
6375,6382,512,561
6375,6382,514,75
6375,6382,9003,0
6375,6382,9004,31
6375,6382,9005,42
6375,6382,9006,0
6383,6389,003,366
6383,6389,047,23
6383,6389,191,67
6383,6389,217,17
6383,6389,501,269
6383,6389,503,197
6383,6389,505,72
6383,6389,512,449
6383,6389,514,66
6383,6389,9003,0
6383,6389,9004,16
6383,6389,9005,36
6383,6389,9006,0
6390,6392,003,121
6390,6392,047,11
6390,6392,191,23
6390,6392,217,15
6390,6392,501,92
6390,6392,503,57
6390,6392,505,24
6390,6392,512,260
6390,6392,514,14
6390,6392,9003,0
6390,6392,9004,9
6390,6392,9005,8
6390,6392,9006,0
6393,6393,003,9
6393,6393,047,1
6393,6393,191,5
6393,6393,217,1
6393,6393,501,3
6393,6393,503,1
6393,6393,505,0
6393,6393,512,21
6393,6393,514,1
6393,6393,9003,0
6393,6393,9004,0
6393,6393,9005,0
6393,6393,9006,0
6394,6404,003,751
6394,6404,047,49
6394,6404,191,53
6394,6404,217,32
6394,6404,501,285
6394,6404,503,281
6394,6404,505,175
6394,6404,512,844
6394,6404,514,39
6394,6404,9003,12
6394,6404,9004,33
6394,6404,9005,51
6394,6404,9006,0
6405,6410,003,443
6405,6410,047,22
6405,6410,191,28
6405,6410,217,24
6405,6410,501,162
6405,6410,503,156
6405,6410,505,91
6405,6410,512,549
6405,6410,514,15
6405,6410,9003,1
6405,6410,9004,11
6405,6410,9005,31
6405,6410,9006,1
6411,6416,003,434
6411,6416,047,26
6411,6416,191,22
6411,6416,217,12
6411,6416,501,154
6411,6416,503,177
6411,6416,505,106
6411,6416,512,476
6411,6416,514,29
6411,6416,9003,0
6411,6416,9004,18
6411,6416,9005,31
6411,6416,9006,0
6417,6420,003,241
6417,6420,047,12
6417,6420,191,18
6417,6420,217,13
6417,6420,501,81
6417,6420,503,92
6417,6420,505,47
6417,6420,512,394
6417,6420,514,21
6417,6420,9003,0
6417,6420,9004,13
6417,6420,9005,10
6417,6420,9006,0
6421,6423,003,179
6421,6423,047,12
6421,6423,191,14
6421,6423,217,8
6421,6423,501,72
6421,6423,503,71
6421,6423,505,48
6421,6423,512,270
6421,6423,514,12
6421,6423,9003,0
6421,6423,9004,8
6421,6423,9005,16
6421,6423,9006,0
6424,6424,003,25
6424,6424,047,3
6424,6424,191,6
6424,6424,217,1
6424,6424,501,4
6424,6424,503,6
6424,6424,505,7
6424,6424,512,49
6424,6424,514,6
6424,6424,9003,0
6424,6424,9004,5
6424,6424,9005,2
6424,6424,9006,1
6425,6425,003,6
6425,6425,047,0
6425,6425,191,0
6425,6425,217,0
6425,6425,501,1
6425,6425,503,1
6425,6425,505,0
6425,6425,512,16
6425,6425,514,2
6425,6425,9003,0
6425,6425,9004,0
6425,6425,9005,0
6425,6425,9006,0
6426,6427,003,74
6426,6427,047,4
6426,6427,191,34
6426,6427,217,3
6426,6427,501,45
6426,6427,503,43
6426,6427,505,9
6426,6427,512,120
6426,6427,514,9
6426,6427,9003,0
6426,6427,9004,3
6426,6427,9005,7
6426,6427,9006,0
6428,6429,003,86
6428,6429,047,9
6428,6429,191,3
6428,6429,217,2
6428,6429,501,50
6428,6429,503,23
6428,6429,505,25
6428,6429,512,125
6428,6429,514,3
6428,6429,9003,0
6428,6429,9004,4
6428,6429,9005,14
6428,6429,9006,0
6430,6431,003,117
6430,6431,047,8
6430,6431,191,21
6430,6431,217,4
6430,6431,501,72
6430,6431,503,48
6430,6431,505,32
6430,6431,512,157
6430,6431,514,10
6430,6431,9003,0
6430,6431,9004,7
6430,6431,9005,4
6430,6431,9006,0
6432,6432,003,59
6432,6432,047,1
6432,6432,191,10
6432,6432,217,1
6432,6432,501,13
6432,6432,503,9
6432,6432,505,2
6432,6432,512,134
6432,6432,514,3
6432,6432,9003,7
6432,6432,9004,3
6432,6432,9005,4
6432,6432,9006,0
6433,6433,003,22
6433,6433,047,1
6433,6433,191,2
6433,6433,217,0
6433,6433,501,13
6433,6433,503,11
6433,6433,505,2
6433,6433,512,73
6433,6433,514,4
6433,6433,9003,0
6433,6433,9004,3
6433,6433,9005,3
6433,6433,9006,0
6434,6445,003,1119
6434,6445,047,34
6434,6445,191,34
6434,6445,217,20
6434,6445,501,753
6434,6445,503,142
6434,6445,505,59
6434,6445,512,879
6434,6445,514,64
6434,6445,9003,0
6434,6445,9004,89
6434,6445,9005,4
6434,6445,9006,0
6446,6458,003,887
6446,6458,047,25
6446,6458,191,28
6446,6458,217,17
6446,6458,501,631
6446,6458,503,125
6446,6458,505,44
6446,6458,512,1080
6446,6458,514,35
6446,6458,9003,6
6446,6458,9004,54
6446,6458,9005,33
6446,6458,9006,0
6459,6459,003,24
6459,6459,047,0
6459,6459,191,5
6459,6459,217,0
6459,6459,501,13
6459,6459,503,0
6459,6459,505,0
6459,6459,512,8
6459,6459,514,2
6459,6459,9003,0
6459,6459,9004,2
6459,6459,9005,0
6459,6459,9006,0
6460,6461,003,47
6460,6461,047,52
6460,6461,191,12
6460,6461,217,2
6460,6461,501,119
6460,6461,503,15
6460,6461,505,9
6460,6461,512,320
6460,6461,514,9
6460,6461,9003,0
6460,6461,9004,4
6460,6461,9005,2
6460,6461,9006,0
6462,6465,003,212
6462,6465,047,9
6462,6465,191,8
6462,6465,217,5
6462,6465,501,111
6462,6465,503,27
6462,6465,505,16
6462,6465,512,554
6462,6465,514,27
6462,6465,9003,0
6462,6465,9004,23
6462,6465,9005,19
6462,6465,9006,0
6466,6466,003,26
6466,6466,047,3
6466,6466,191,2
6466,6466,217,0
6466,6466,501,9
6466,6466,503,9
6466,6466,505,1
6466,6466,512,83
6466,6466,514,1
6466,6466,9003,0
6466,6466,9004,5
6466,6466,9005,0
6466,6466,9006,0
6467,6468,003,20
6467,6468,047,3
6467,6468,191,2
6467,6468,217,3
6467,6468,501,31
6467,6468,503,7
6467,6468,505,10
6467,6468,512,220
6467,6468,514,1
6467,6468,9003,0
6467,6468,9004,3
6467,6468,9005,7
6467,6468,9006,0
6469,6477,003,347
6469,6477,047,25
6469,6477,191,40
6469,6477,217,12
6469,6477,501,874
6469,6477,503,152
6469,6477,505,84
6469,6477,512,818
6469,6477,514,34
6469,6477,9003,1
6469,6477,9004,28
6469,6477,9005,38
6469,6477,9006,0
6478,6485,003,376
6478,6485,047,23
6478,6485,191,22
6478,6485,217,19
6478,6485,501,722
6478,6485,503,126
6478,6485,505,80
6478,6485,512,680
6478,6485,514,36
6478,6485,9003,0
6478,6485,9004,29
6478,6485,9005,31
6478,6485,9006,0
6486,6500,003,655
6486,6500,047,41
6486,6500,191,45
6486,6500,217,36
6486,6500,501,1436
6486,6500,503,236
6486,6500,505,146
6486,6500,512,1304
6486,6500,514,63
6486,6500,9003,0
6486,6500,9004,37
6486,6500,9005,56
6486,6500,9006,1
6501,6513,003,601
6501,6513,047,32
6501,6513,191,41
6501,6513,217,33
6501,6513,501,1256
6501,6513,503,182
6501,6513,505,133
6501,6513,512,1070
6501,6513,514,50
6501,6513,9003,0
6501,6513,9004,41
6501,6513,9005,44
6501,6513,9006,1
6514,6520,003,290
6514,6520,047,19
6514,6520,191,26
6514,6520,217,17
6514,6520,501,601
6514,6520,503,77
6514,6520,505,57
6514,6520,512,511
6514,6520,514,15
6514,6520,9003,0
6514,6520,9004,15
6514,6520,9005,22
6514,6520,9006,0
6521,6528,003,353
6521,6528,047,21
6521,6528,191,22
6521,6528,217,12
6521,6528,501,829
6521,6528,503,147
6521,6528,505,66
6521,6528,512,655
6521,6528,514,20
6521,6528,9003,0
6521,6528,9004,25
6521,6528,9005,24
6521,6528,9006,0
6529,6536,003,305
6529,6536,047,20
6529,6536,191,20
6529,6536,217,19
6529,6536,501,674
6529,6536,503,107
6529,6536,505,84
6529,6536,512,595
6529,6536,514,20
6529,6536,9003,3
6529,6536,9004,19
6529,6536,9005,19
6529,6536,9006,1
6537,6543,003,279
6537,6543,047,20
6537,6543,191,22
6537,6543,217,11
6537,6543,501,556
6537,6543,503,102
6537,6543,505,50
6537,6543,512,524
6537,6543,514,24
6537,6543,9003,0
6537,6543,9004,18
6537,6543,9005,16
6537,6543,9006,0
6544,6546,003,200
6544,6546,047,7
6544,6546,191,3
6544,6546,217,5
6544,6546,501,137
6544,6546,503,37
6544,6546,505,15
6544,6546,512,338
6544,6546,514,11
6544,6546,9003,7
6544,6546,9004,17
6544,6546,9005,0
6544,6546,9006,0
6547,6551,003,265
6547,6551,047,3
6547,6551,191,4
6547,6551,217,6
6547,6551,501,260
6547,6551,503,47
6547,6551,505,28
6547,6551,512,610
6547,6551,514,10
6547,6551,9003,0
6547,6551,9004,26
6547,6551,9005,12
6547,6551,9006,0
6552,6552,003,32
6552,6552,047,2
6552,6552,191,2
6552,6552,217,0
6552,6552,501,15
6552,6552,503,5
6552,6552,505,3
6552,6552,512,54
6552,6552,514,1
6552,6552,9003,0
6552,6552,9004,3
6552,6552,9005,0
6552,6552,9006,0
6553,6553,003,2
6553,6553,047,0
6553,6553,191,0
6553,6553,217,0
6553,6553,501,2
6553,6553,503,0
6553,6553,505,0
6553,6553,512,11
6553,6553,514,0
6553,6553,9003,0
6553,6553,9004,0
6553,6553,9005,1
6553,6553,9006,0
6554,6564,003,466
6554,6564,047,39
6554,6564,191,41
6554,6564,217,37
6554,6564,501,479
6554,6564,503,198
6554,6564,505,240
6554,6564,512,1281
6554,6564,514,57
6554,6564,9003,0
6554,6564,9004,34
6554,6564,9005,60
6554,6564,9006,0
6565,6568,003,205
6565,6568,047,8
6565,6568,191,15
6565,6568,217,3
6565,6568,501,148
6565,6568,503,79
6565,6568,505,37
6565,6568,512,546
6565,6568,514,21
6565,6568,9003,0
6565,6568,9004,18
6565,6568,9005,11
6565,6568,9006,0
6569,6571,003,145
6569,6571,047,4
6569,6571,191,12
6569,6571,217,7
6569,6571,501,109
6569,6571,503,53
6569,6571,505,47
6569,6571,512,326
6569,6571,514,7
6569,6571,9003,0
6569,6571,9004,6
6569,6571,9005,9
6569,6571,9006,0
6572,6575,003,87
6572,6575,047,5
6572,6575,191,5
6572,6575,217,0
6572,6575,501,140
6572,6575,503,28
6572,6575,505,22
6572,6575,512,279
6572,6575,514,15
6572,6575,9003,0
6572,6575,9004,14
6572,6575,9005,9
6572,6575,9006,0
6576,6578,003,70
6576,6578,047,8
6576,6578,191,4
6576,6578,217,4
6576,6578,501,127
6576,6578,503,29
6576,6578,505,20
6576,6578,512,288
6576,6578,514,26
6576,6578,9003,7
6576,6578,9004,9
6576,6578,9005,14
6576,6578,9006,0
6579,6580,003,40
6579,6580,047,5
6579,6580,191,0
6579,6580,217,0
6579,6580,501,28
6579,6580,503,6
6579,6580,505,5
6579,6580,512,173
6579,6580,514,10
6579,6580,9003,0
6579,6580,9004,17
6579,6580,9005,0
6579,6580,9006,0
6581,6586,003,480
6581,6586,047,14
6581,6586,191,25
6581,6586,217,12
6581,6586,501,220
6581,6586,503,55
6581,6586,505,27
6581,6586,512,712
6581,6586,514,24
6581,6586,9003,0
6581,6586,9004,23
6581,6586,9005,32
6581,6586,9006,0
6587,6591,003,172
6587,6591,047,18
6587,6591,191,27
6587,6591,217,9
6587,6591,501,178
6587,6591,503,42
6587,6591,505,17
6587,6591,512,761
6587,6591,514,52
6587,6591,9003,0
6587,6591,9004,35
6587,6591,9005,11
6587,6591,9006,0
6592,6594,003,77
6592,6594,047,6
6592,6594,191,2
6592,6594,217,9
6592,6594,501,84
6592,6594,503,61
6592,6594,505,20
6592,6594,512,301
6592,6594,514,30
6592,6594,9003,0
6592,6594,9004,9
6592,6594,9005,5
6592,6594,9006,0
6595,6598,003,330
6595,6598,047,17
6595,6598,191,13
6595,6598,217,5
6595,6598,501,62
6595,6598,503,94
6595,6598,505,23
6595,6598,512,386
6595,6598,514,17
6595,6598,9003,0
6595,6598,9004,20
6595,6598,9005,7
6595,6598,9006,0
6599,6603,003,405
6599,6603,047,25
6599,6603,191,11
6599,6603,217,14
6599,6603,501,68
6599,6603,503,120
6599,6603,505,36
6599,6603,512,516
6599,6603,514,16
6599,6603,9003,0
6599,6603,9004,42
6599,6603,9005,0
6599,6603,9006,0
6604,6609,003,475
6604,6609,047,18
6604,6609,191,7
6604,6609,217,7
6604,6609,501,55
6604,6609,503,92
6604,6609,505,21
6604,6609,512,714
6604,6609,514,18
6604,6609,9003,0
6604,6609,9004,22
6604,6609,9005,20
6604,6609,9006,1
6610,6620,003,849
6610,6620,047,66
6610,6620,191,53
6610,6620,217,73
6610,6620,501,261
6610,6620,503,396
6610,6620,505,90
6610,6620,512,1192
6610,6620,514,28
6610,6620,9003,2
6610,6620,9004,45
6610,6620,9005,62
6610,6620,9006,0
6621,6628,003,588
6621,6628,047,53
6621,6628,191,39
6621,6628,217,48
6621,6628,501,216
6621,6628,503,277
6621,6628,505,78
6621,6628,512,889
6621,6628,514,30
6621,6628,9003,0
6621,6628,9004,20
6621,6628,9005,36
6621,6628,9006,0
6629,6642,003,997
6629,6642,047,93
6629,6642,191,76
6629,6642,217,68
6629,6642,501,356
6629,6642,503,475
6629,6642,505,99
6629,6642,512,1490
6629,6642,514,71
6629,6642,9003,0
6629,6642,9004,52
6629,6642,9005,66
6629,6642,9006,0
6643,6655,003,860
6643,6655,047,70
6643,6655,191,71
6643,6655,217,66
6643,6655,501,296
6643,6655,503,436
6643,6655,505,89
6643,6655,512,1247
6643,6655,514,42
6643,6655,9003,0
6643,6655,9004,27
6643,6655,9005,84
6643,6655,9006,0
6656,6664,003,526
6656,6664,047,50
6656,6664,191,38
6656,6664,217,57
6656,6664,501,191
6656,6664,503,332
6656,6664,505,79
6656,6664,512,868
6656,6664,514,45
6656,6664,9003,0
6656,6664,9004,38
6656,6664,9005,16
6656,6664,9006,0
6665,6666,003,106
6665,6666,047,3
6665,6666,191,5
6665,6666,217,2
6665,6666,501,18
6665,6666,503,29
6665,6666,505,6
6665,6666,512,112
6665,6666,514,2
6665,6666,9003,0
6665,6666,9004,10
6665,6666,9005,0
6665,6666,9006,0
6667,6672,003,398
6667,6672,047,31
6667,6672,191,18
6667,6672,217,8
6667,6672,501,117
6667,6672,503,96
6667,6672,505,29
6667,6672,512,770
6667,6672,514,11
6667,6672,9003,0
6667,6672,9004,43
6667,6672,9005,0
6667,6672,9006,0
6673,6679,003,477
6673,6679,047,22
6673,6679,191,13
6673,6679,217,10
6673,6679,501,145
6673,6679,503,131
6673,6679,505,37
6673,6679,512,883
6673,6679,514,21
6673,6679,9003,0
6673,6679,9004,44
6673,6679,9005,10
6673,6679,9006,0
6680,6683,003,270
6680,6683,047,10
6680,6683,191,11
6680,6683,217,1
6680,6683,501,81
6680,6683,503,57
6680,6683,505,22
6680,6683,512,507
6680,6683,514,9
6680,6683,9003,6
6680,6683,9004,22
6680,6683,9005,3
6680,6683,9006,0
6684,6684,003,26
6684,6684,047,2
6684,6684,191,0
6684,6684,217,0
6684,6684,501,15
6684,6684,503,12
6684,6684,505,3
6684,6684,512,39
6684,6684,514,3
6684,6684,9003,0
6684,6684,9004,1
6684,6684,9005,0
6684,6684,9006,0
6685,6692,003,493
6685,6692,047,27
6685,6692,191,16
6685,6692,217,5
6685,6692,501,110
6685,6692,503,140
6685,6692,505,30
6685,6692,512,1259
6685,6692,514,34
6685,6692,9003,0
6685,6692,9004,14
6685,6692,9005,22
6685,6692,9006,0
6693,6703,003,603
6693,6703,047,29
6693,6703,191,12
6693,6703,217,15
6693,6703,501,166
6693,6703,503,187
6693,6703,505,41
6693,6703,512,1832
6693,6703,514,31
6693,6703,9003,0
6693,6703,9004,32
6693,6703,9005,31
6693,6703,9006,0
6704,6708,003,271
6704,6708,047,11
6704,6708,191,4
6704,6708,217,3
6704,6708,501,81
6704,6708,503,66
6704,6708,505,19
6704,6708,512,846
6704,6708,514,32
6704,6708,9003,0
6704,6708,9004,17
6704,6708,9005,12
6704,6708,9006,1
6709,6713,003,167
6709,6713,047,18
6709,6713,191,12
6709,6713,217,9
6709,6713,501,105
6709,6713,503,85
6709,6713,505,30
6709,6713,512,779
6709,6713,514,21
6709,6713,9003,0
6709,6713,9004,40
6709,6713,9005,0
6709,6713,9006,2
6714,6714,003,110
6714,6714,047,2
6714,6714,191,1
6714,6714,217,0
6714,6714,501,2
6714,6714,503,7
6714,6714,505,0
6714,6714,512,32
6714,6714,514,0
6714,6714,9003,0
6714,6714,9004,1
6714,6714,9005,0
6714,6714,9006,0
6715,6724,003,613
6715,6724,047,39
6715,6724,191,27
6715,6724,217,24
6715,6724,501,354
6715,6724,503,194
6715,6724,505,71
6715,6724,512,1155
6715,6724,514,43
6715,6724,9003,0
6715,6724,9004,43
6715,6724,9005,50
6715,6724,9006,0
6725,6730,003,383
6725,6730,047,26
6725,6730,191,19
6725,6730,217,7
6725,6730,501,207
6725,6730,503,127
6725,6730,505,36
6725,6730,512,694
6725,6730,514,34
6725,6730,9003,0
6725,6730,9004,40
6725,6730,9005,15
6725,6730,9006,0
6731,6731,003,24
6731,6731,047,2
6731,6731,191,0
6731,6731,217,0
6731,6731,501,8
6731,6731,503,14
6731,6731,505,3
6731,6731,512,56
6731,6731,514,3
6731,6731,9003,0
6731,6731,9004,1
6731,6731,9005,0
6731,6731,9006,0
6732,6732,003,10
6732,6732,047,3
6732,6732,191,0
6732,6732,217,1
6732,6732,501,9
6732,6732,503,13
6732,6732,505,4
6732,6732,512,50
6732,6732,514,0
6732,6732,9003,0
6732,6732,9004,0
6732,6732,9005,3
6732,6732,9006,0
6733,6738,003,226
6733,6738,047,15
6733,6738,191,9
6733,6738,217,6
6733,6738,501,53
6733,6738,503,91
6733,6738,505,15
6733,6738,512,1087
6733,6738,514,23
6733,6738,9003,0
6733,6738,9004,26
6733,6738,9005,7
6733,6738,9006,0
6739,6739,003,18
6739,6739,047,1
6739,6739,191,1
6739,6739,217,0
6739,6739,501,1
6739,6739,503,6
6739,6739,505,3
6739,6739,512,54
6739,6739,514,0
6739,6739,9003,0
6739,6739,9004,0
6739,6739,9005,2
6739,6739,9006,0
6740,6743,003,261
6740,6743,047,10
6740,6743,191,4
6740,6743,217,3
6740,6743,501,72
6740,6743,503,57
6740,6743,505,15
6740,6743,512,487
6740,6743,514,7
6740,6743,9003,0
6740,6743,9004,16
6740,6743,9005,0
6740,6743,9006,0
6744,6745,003,161
6744,6745,047,4
6744,6745,191,1
6744,6745,217,3
6744,6745,501,42
6744,6745,503,47
6744,6745,505,18
6744,6745,512,257
6744,6745,514,3
6744,6745,9003,5
6744,6745,9004,6
6744,6745,9005,6
6744,6745,9006,0
6746,6748,003,193
6746,6748,047,6
6746,6748,191,9
6746,6748,217,3
6746,6748,501,66
6746,6748,503,42
6746,6748,505,18
6746,6748,512,454
6746,6748,514,8
6746,6748,9003,0
6746,6748,9004,10
6746,6748,9005,12
6746,6748,9006,0
6749,6756,003,524
6749,6756,047,20
6749,6756,191,9
6749,6756,217,15
6749,6756,501,125
6749,6756,503,254
6749,6756,505,37
6749,6756,512,1012
6749,6756,514,27
6749,6756,9003,0
6749,6756,9004,32
6749,6756,9005,22
6749,6756,9006,0
6757,6766,003,625
6757,6766,047,46
6757,6766,191,15
6757,6766,217,16
6757,6766,501,196
6757,6766,503,284
6757,6766,505,54
6757,6766,512,1276
6757,6766,514,37
6757,6766,9003,0
6757,6766,9004,43
6757,6766,9005,25
6757,6766,9006,0
6767,6767,003,14
6767,6767,047,0
6767,6767,191,0
6767,6767,217,1
6767,6767,501,1
6767,6767,503,11
6767,6767,505,0
6767,6767,512,32
6767,6767,514,1
6767,6767,9003,0
6767,6767,9004,4
6767,6767,9005,0
6767,6767,9006,0
6768,6768,003,19
6768,6768,047,0
6768,6768,191,0
6768,6768,217,0
6768,6768,501,7
6768,6768,503,20
6768,6768,505,0
6768,6768,512,29
6768,6768,514,1
6768,6768,9003,0
6768,6768,9004,1
6768,6768,9005,0
6768,6768,9006,0
6769,6772,003,294
6769,6772,047,22
6769,6772,191,8
6769,6772,217,7
6769,6772,501,59
6769,6772,503,86
6769,6772,505,21
6769,6772,512,540
6769,6772,514,14
6769,6772,9003,0
6769,6772,9004,20
6769,6772,9005,5
6769,6772,9006,0
6773,6778,003,406
6773,6778,047,25
6773,6778,191,20
6773,6778,217,8
6773,6778,501,91
6773,6778,503,133
6773,6778,505,37
6773,6778,512,774
6773,6778,514,25
6773,6778,9003,0
6773,6778,9004,37
6773,6778,9005,7
6773,6778,9006,0
6779,6781,003,289
6779,6781,047,4
6779,6781,191,6
6779,6781,217,2
6779,6781,501,92
6779,6781,503,44
6779,6781,505,4
6779,6781,512,326
6779,6781,514,8
6779,6781,9003,0
6779,6781,9004,7
6779,6781,9005,8
6779,6781,9006,0
6782,6782,003,44
6782,6782,047,4
6782,6782,191,0
6782,6782,217,0
6782,6782,501,3
6782,6782,503,21
6782,6782,505,5
6782,6782,512,88
6782,6782,514,1
6782,6782,9003,0
6782,6782,9004,2
6782,6782,9005,0
6782,6782,9006,0
6783,6787,003,402
6783,6787,047,11
6783,6787,191,6
6783,6787,217,9
6783,6787,501,51
6783,6787,503,65
6783,6787,505,13
6783,6787,512,670
6783,6787,514,7
6783,6787,9003,1
6783,6787,9004,8
6783,6787,9005,3
6783,6787,9006,0
6788,6788,003,111
6788,6788,047,0
6788,6788,191,1
6788,6788,217,0
6788,6788,501,3
6788,6788,503,6
6788,6788,505,1
6788,6788,512,45
6788,6788,514,0
6788,6788,9003,0
6788,6788,9004,1
6788,6788,9005,1
6788,6788,9006,0
6789,6795,003,433
6789,6795,047,19
6789,6795,191,15
6789,6795,217,11
6789,6795,501,75
6789,6795,503,131
6789,6795,505,32
6789,6795,512,924
6789,6795,514,25
6789,6795,9003,0
6789,6795,9004,57
6789,6795,9005,0
6789,6795,9006,0
6796,6799,003,268
6796,6799,047,17
6796,6799,191,5
6796,6799,217,6
6796,6799,501,59
6796,6799,503,65
6796,6799,505,16
6796,6799,512,465
6796,6799,514,12
6796,6799,9003,0
6796,6799,9004,18
6796,6799,9005,13
6796,6799,9006,0
6800,6816,003,1055
6800,6816,047,94
6800,6816,191,54
6800,6816,217,53
6800,6816,501,658
6800,6816,503,477
6800,6816,505,180
6800,6816,512,1685
6800,6816,514,115
6800,6816,9003,0
6800,6816,9004,69
6800,6816,9005,102
6800,6816,9006,0
6817,6822,003,290
6817,6822,047,30
6817,6822,191,23
6817,6822,217,15
6817,6822,501,182
6817,6822,503,133
6817,6822,505,44
6817,6822,512,518
6817,6822,514,29
6817,6822,9003,0
